transaction_id,account_id,transaction_date,transaction_type,amount,currency,merchant_category,description,channel,status,reference_number
1608,428,2024-05-06,EMI Deduction,591835.44,INR,ATM,EMI Deduction - ATM,POS Terminal,Reversed,TXN00001608200
1609,335,2022-04-17,NEFT,163.67,INR,Groceries,NEFT - Groceries,Branch,Completed,TXN00001609344
1610,110,2024-02-27,ATM Withdrawal,720581.33,INR,Entertainment,ATM Withdrawal - Entertainment,Internet Banking,Completed,TXN00001610604
1611,343,2023-04-23,RTGS,67972.21,INR,FD Interest,RTGS - FD Interest,POS Terminal,Completed,TXN00001611142
1612,266,2023-12-30,Bill Payment,248203.49,INR,Entertainment,Bill Payment - Entertainment,Mobile App,Completed,TXN00001612944
1613,199,2020-07-25,Credit,465.06,INR,Dining,Credit - Dining,RTGS,Completed,TXN00001613492
1614,236,2023-03-19,ATM Withdrawal,147626.89,INR,Salary Credit,ATM Withdrawal - Salary Credit,POS Terminal,Completed,TXN00001614507
1615,463,2023-12-12,Transfer,507255.94,INR,Dining,Transfer - Dining,RTGS,Completed,TXN00001615355
1616,181,2021-02-09,NEFT,662859.59,INR,Entertainment,NEFT - Entertainment,Mobile App,Completed,TXN00001616565
1617,66,2020-09-29,IMPS,194230.8,INR,Insurance,IMPS - Insurance,Internet Banking,Completed,TXN00001617726
1618,4,2020-06-01,ATM Withdrawal,175021.45,INR,Healthcare,ATM Withdrawal - Healthcare,Branch,Completed,TXN00001618971
1619,345,2025-03-05,Bill Payment,484.51,INR,Utilities,Bill Payment - Utilities,UPI,Completed,TXN00001619122
1620,101,2023-12-11,Credit,1245970.53,INR,Loan EMI,Credit - Loan EMI,POS Terminal,Completed,TXN00001620257
1621,200,2024-08-15,Credit,1489161.39,INR,Insurance,Credit - Insurance,Branch,Failed,TXN00001621582
1622,415,2023-04-25,ATM Withdrawal,1323178.35,INR,FD Interest,ATM Withdrawal - FD Interest,NEFT,Reversed,TXN00001622206
1623,46,2024-07-17,Transfer,5706.78,INR,Loan EMI,Transfer - Loan EMI,POS Terminal,Failed,TXN00001623924
1624,194,2020-06-18,Debit,124330.97,INR,Salary Credit,Debit - Salary Credit,UPI,Completed,TXN00001624876
1625,389,2021-10-14,RTGS,7548.09,INR,Shopping,RTGS - Shopping,POS Terminal,Completed,TXN00001625424
1626,144,2021-08-09,Debit,145317.51,INR,Dining,Debit - Dining,Internet Banking,Completed,TXN00001626560
1627,97,2022-11-12,Credit,344.41,INR,Loan EMI,Credit - Loan EMI,Branch,Completed,TXN00001627839
1628,220,2022-11-16,ATM Withdrawal,108.62,INR,ATM,ATM Withdrawal - ATM,UPI,Completed,TXN00001628237
1629,85,2020-02-27,Debit,664.6,INR,Shopping,Debit - Shopping,Internet Banking,Completed,TXN00001629553
1630,87,2023-01-14,Bill Payment,1341984.63,INR,Investment,Bill Payment - Investment,UPI,Completed,TXN00001630594
1631,24,2024-02-08,EMI Deduction,16872.94,INR,Groceries,EMI Deduction - Groceries,RTGS,Completed,TXN00001631858
1632,310,2022-02-03,Credit,12586.25,INR,Entertainment,Credit - Entertainment,Internet Banking,Completed,TXN00001632142
1633,145,2023-01-22,IMPS,333871.44,INR,Transfer,IMPS - Transfer,Branch,Completed,TXN00001633946
1634,344,2020-11-27,NEFT,999185.76,INR,Transfer,NEFT - Transfer,UPI,Completed,TXN00001634727
1635,43,2022-04-01,Credit,1086250.0,INR,Utilities,Credit - Utilities,UPI,Completed,TXN00001635682
1636,17,2023-03-02,RTGS,25.3,INR,Loan EMI,RTGS - Loan EMI,RTGS,Completed,TXN00001636226
1637,283,2020-05-21,UPI,384861.96,INR,Insurance,UPI - Insurance,RTGS,Pending,TXN00001637573
1638,142,2020-12-24,Debit,2607.57,INR,Utilities,Debit - Utilities,POS Terminal,Pending,TXN00001638511
1639,408,2020-01-08,Transfer,232609.1,INR,Travel,Transfer - Travel,POS Terminal,Completed,TXN00001639626
1640,6,2020-10-16,EMI Deduction,120415.82,INR,Healthcare,EMI Deduction - Healthcare,Branch,Completed,TXN00001640736
1641,328,2020-06-18,Credit,1306667.95,INR,Education,Credit - Education,UPI,Completed,TXN00001641359
1642,194,2023-03-21,Bill Payment,692.67,INR,ATM,Bill Payment - ATM,UPI,Completed,TXN00001642927
1643,392,2020-06-30,Transfer,677936.34,INR,Investment,Transfer - Investment,Mobile App,Reversed,TXN00001643447
1644,414,2024-04-02,EMI Deduction,108.87,INR,Entertainment,EMI Deduction - Entertainment,Branch,Completed,TXN00001644520
1645,257,2022-07-14,Credit,1412717.04,INR,Investment,Credit - Investment,Mobile App,Completed,TXN00001645501
1646,130,2023-01-12,Bill Payment,510788.14,INR,ATM,Bill Payment - ATM,UPI,Completed,TXN00001646670
1647,233,2024-04-13,NEFT,175098.16,INR,Entertainment,NEFT - Entertainment,Branch,Completed,TXN00001647771
1648,432,2024-01-03,EMI Deduction,718.1,INR,ATM,EMI Deduction - ATM,RTGS,Completed,TXN00001648145
1649,117,2021-04-07,Transfer,170024.68,INR,Shopping,Transfer - Shopping,RTGS,Failed,TXN00001649370
1650,445,2021-11-27,Debit,181957.48,INR,ATM,Debit - ATM,RTGS,Completed,TXN00001650322
1651,432,2020-08-27,IMPS,10288.01,INR,Dining,IMPS - Dining,RTGS,Completed,TXN00001651708
1652,400,2024-10-04,EMI Deduction,588564.68,INR,Investment,EMI Deduction - Investment,NEFT,Completed,TXN00001652207
1653,56,2020-04-14,RTGS,103675.17,INR,Salary Credit,RTGS - Salary Credit,NEFT,Completed,TXN00001653253
1654,263,2023-03-03,RTGS,61765.25,INR,Travel,RTGS - Travel,Mobile App,Completed,TXN00001654693
1655,6,2023-05-31,IMPS,956.12,INR,Shopping,IMPS - Shopping,NEFT,Completed,TXN00001655704
1656,374,2023-05-08,Transfer,16598.26,INR,Investment,Transfer - Investment,NEFT,Completed,TXN00001656587
1657,18,2023-07-03,RTGS,11948.71,INR,Investment,RTGS - Investment,NEFT,Completed,TXN00001657328
1658,255,2022-08-17,EMI Deduction,879.67,INR,Travel,EMI Deduction - Travel,Mobile App,Reversed,TXN00001658877
1659,123,2022-01-02,Debit,1230865.91,INR,Travel,Debit - Travel,ATM,Completed,TXN00001659267
1660,119,2021-01-29,Bill Payment,128142.07,INR,Groceries,Bill Payment - Groceries,NEFT,Completed,TXN00001660510
1661,417,2023-12-21,Credit,23742.68,INR,Transfer,Credit - Transfer,Mobile App,Completed,TXN00001661452
1662,336,2020-09-24,Bill Payment,81545.45,INR,Utilities,Bill Payment - Utilities,Internet Banking,Completed,TXN00001662451
1663,125,2022-09-14,Credit,71357.43,INR,Groceries,Credit - Groceries,UPI,Completed,TXN00001663898
1664,485,2021-11-28,Bill Payment,125.17,INR,Dining,Bill Payment - Dining,UPI,Completed,TXN00001664458
1665,494,2021-09-28,Transfer,195523.67,INR,Insurance,Transfer - Insurance,ATM,Completed,TXN00001665919
1666,16,2022-09-09,IMPS,1448760.84,INR,Transfer,IMPS - Transfer,Mobile App,Completed,TXN00001666143
1667,118,2024-01-18,EMI Deduction,176.93,INR,Travel,EMI Deduction - Travel,POS Terminal,Completed,TXN00001667524
1668,473,2021-03-03,EMI Deduction,935618.38,INR,ATM,EMI Deduction - ATM,ATM,Reversed,TXN00001668631
1669,255,2021-02-19,Debit,20332.77,INR,Shopping,Debit - Shopping,Internet Banking,Completed,TXN00001669782
1670,296,2022-03-14,ATM Withdrawal,123.59,INR,Shopping,ATM Withdrawal - Shopping,RTGS,Completed,TXN00001670431
1671,41,2023-12-07,Credit,531.27,INR,Travel,Credit - Travel,ATM,Completed,TXN00001671848
1672,361,2023-09-05,Credit,725.2,INR,Dining,Credit - Dining,NEFT,Completed,TXN00001672610
1673,318,2020-10-08,Debit,97633.76,INR,Groceries,Debit - Groceries,Mobile App,Completed,TXN00001673464
1674,88,2022-04-10,EMI Deduction,1328037.51,INR,Entertainment,EMI Deduction - Entertainment,Mobile App,Completed,TXN00001674885
1675,175,2021-08-21,IMPS,1457873.93,INR,Investment,IMPS - Investment,ATM,Reversed,TXN00001675805
1676,285,2021-03-18,NEFT,33570.46,INR,Insurance,NEFT - Insurance,POS Terminal,Completed,TXN00001676708
1677,79,2021-04-14,Transfer,490.09,INR,Education,Transfer - Education,RTGS,Completed,TXN00001677473
1678,23,2024-01-19,Debit,15622.7,INR,Salary Credit,Debit - Salary Credit,Mobile App,Completed,TXN00001678458
1679,38,2023-03-16,Transfer,14495.86,INR,Groceries,Transfer - Groceries,Branch,Completed,TXN00001679252
1680,497,2023-03-03,RTGS,457015.39,INR,Transfer,RTGS - Transfer,POS Terminal,Completed,TXN00001680707
1681,466,2020-07-30,UPI,964.06,INR,Insurance,UPI - Insurance,Internet Banking,Completed,TXN00001681316
1682,411,2023-05-22,RTGS,28394.5,INR,Dining,RTGS - Dining,RTGS,Completed,TXN00001682979
1683,57,2024-06-09,ATM Withdrawal,509690.99,INR,Investment,ATM Withdrawal - Investment,ATM,Completed,TXN00001683454
1684,308,2020-06-12,IMPS,1049075.89,INR,Investment,IMPS - Investment,RTGS,Completed,TXN00001684761
1685,223,2023-12-21,RTGS,19035.16,INR,Entertainment,RTGS - Entertainment,POS Terminal,Failed,TXN00001685737
1686,460,2022-08-05,IMPS,90868.18,INR,Entertainment,IMPS - Entertainment,NEFT,Completed,TXN00001686971
1687,158,2021-04-01,IMPS,678.91,INR,Transfer,IMPS - Transfer,Branch,Completed,TXN00001687646
1688,332,2020-02-08,ATM Withdrawal,299.79,INR,Travel,ATM Withdrawal - Travel,Mobile App,Completed,TXN00001688109
1689,308,2020-05-14,NEFT,6473.08,INR,FD Interest,NEFT - FD Interest,NEFT,Completed,TXN00001689897
1690,497,2023-11-22,Transfer,15252.99,INR,Travel,Transfer - Travel,Mobile App,Completed,TXN00001690186
1691,368,2021-07-03,Credit,109.15,INR,Investment,Credit - Investment,RTGS,Completed,TXN00001691286
1692,203,2021-09-28,Debit,495.94,INR,Shopping,Debit - Shopping,Mobile App,Completed,TXN00001692634
1693,137,2020-09-14,EMI Deduction,131892.79,INR,ATM,EMI Deduction - ATM,RTGS,Completed,TXN00001693267
1694,81,2023-03-24,IMPS,1190565.98,INR,Loan EMI,IMPS - Loan EMI,NEFT,Reversed,TXN00001694592
1695,404,2022-09-03,Debit,15282.49,INR,Utilities,Debit - Utilities,UPI,Completed,TXN00001695898
1696,121,2022-04-04,UPI,52.24,INR,Groceries,UPI - Groceries,Mobile App,Completed,TXN00001696962
1697,233,2022-04-12,Debit,8482.03,INR,Transfer,Debit - Transfer,POS Terminal,Completed,TXN00001697774
1698,481,2020-04-17,ATM Withdrawal,644.24,INR,Travel,ATM Withdrawal - Travel,NEFT,Completed,TXN00001698472
1699,416,2024-11-02,ATM Withdrawal,1089082.87,INR,Salary Credit,ATM Withdrawal - Salary Credit,Mobile App,Completed,TXN00001699974
1700,109,2024-02-23,EMI Deduction,24791.22,INR,Transfer,EMI Deduction - Transfer,POS Terminal,Completed,TXN00001700354
1701,424,2024-06-22,IMPS,188493.47,INR,Dining,IMPS - Dining,Branch,Completed,TXN00001701958
1702,348,2021-03-02,Credit,42757.3,INR,Travel,Credit - Travel,RTGS,Reversed,TXN00001702122
1703,325,2023-03-13,IMPS,52524.29,INR,Utilities,IMPS - Utilities,Mobile App,Completed,TXN00001703174
1704,205,2020-04-08,Transfer,822.46,INR,Healthcare,Transfer - Healthcare,POS Terminal,Reversed,TXN00001704432
1705,274,2024-10-25,RTGS,805.13,INR,Groceries,RTGS - Groceries,UPI,Completed,TXN00001705763
1706,419,2023-11-08,ATM Withdrawal,128902.38,INR,Utilities,ATM Withdrawal - Utilities,Internet Banking,Completed,TXN00001706338
1707,262,2024-06-28,Credit,40948.2,INR,Entertainment,Credit - Entertainment,Mobile App,Completed,TXN00001707860
1708,115,2024-02-02,ATM Withdrawal,1001411.51,INR,Salary Credit,ATM Withdrawal - Salary Credit,Internet Banking,Completed,TXN00001708609
1709,440,2024-03-29,UPI,3910.51,INR,Utilities,UPI - Utilities,ATM,Pending,TXN00001709746
1710,333,2020-09-26,ATM Withdrawal,21156.65,INR,Education,ATM Withdrawal - Education,Internet Banking,Completed,TXN00001710993
1711,275,2023-09-07,UPI,948.05,INR,Investment,UPI - Investment,RTGS,Completed,TXN00001711174
1712,161,2020-03-26,ATM Withdrawal,140417.17,INR,Travel,ATM Withdrawal - Travel,NEFT,Completed,TXN00001712571
1713,450,2020-06-07,ATM Withdrawal,688.29,INR,Healthcare,ATM Withdrawal - Healthcare,Mobile App,Completed,TXN00001713180
1714,470,2021-08-05,NEFT,104.99,INR,FD Interest,NEFT - FD Interest,Branch,Completed,TXN00001714918
1715,499,2025-01-08,NEFT,348046.17,INR,Loan EMI,NEFT - Loan EMI,POS Terminal,Completed,TXN00001715936
1716,351,2021-12-24,NEFT,1059089.87,INR,Investment,NEFT - Investment,POS Terminal,Pending,TXN00001716876
1717,286,2023-01-03,Transfer,1434020.31,INR,Education,Transfer - Education,ATM,Completed,TXN00001717841
1718,327,2023-02-08,Debit,1021955.71,INR,Loan EMI,Debit - Loan EMI,Branch,Completed,TXN00001718389
1719,10,2022-08-12,IMPS,729.15,INR,Healthcare,IMPS - Healthcare,NEFT,Completed,TXN00001719632
1720,390,2023-05-10,EMI Deduction,137269.42,INR,Loan EMI,EMI Deduction - Loan EMI,Branch,Completed,TXN00001720181
1721,134,2022-03-04,RTGS,869632.81,INR,Shopping,RTGS - Shopping,RTGS,Completed,TXN00001721989
1722,288,2021-11-22,RTGS,87006.24,INR,Investment,RTGS - Investment,NEFT,Completed,TXN00001722410
1723,128,2025-03-11,Debit,16018.98,INR,Insurance,Debit - Insurance,Mobile App,Completed,TXN00001723237
1724,179,2022-12-19,UPI,810643.09,INR,Education,UPI - Education,RTGS,Completed,TXN00001724118
1725,347,2021-02-13,Debit,1217594.16,INR,Education,Debit - Education,Internet Banking,Completed,TXN00001725660
1726,247,2023-10-10,Transfer,141336.95,INR,Groceries,Transfer - Groceries,UPI,Completed,TXN00001726124
1727,337,2020-04-28,UPI,1752.39,INR,Shopping,UPI - Shopping,RTGS,Completed,TXN00001727569
1728,122,2022-12-01,IMPS,93551.97,INR,Entertainment,IMPS - Entertainment,Branch,Completed,TXN00001728890
1729,344,2020-05-01,Credit,7984.9,INR,Groceries,Credit - Groceries,Mobile App,Completed,TXN00001729831
1730,143,2020-08-05,RTGS,552910.85,INR,Salary Credit,RTGS - Salary Credit,ATM,Completed,TXN00001730608
1731,355,2021-02-02,UPI,637870.88,INR,Dining,UPI - Dining,POS Terminal,Completed,TXN00001731157
1732,3,2020-12-05,Transfer,250638.85,INR,Healthcare,Transfer - Healthcare,RTGS,Completed,TXN00001732968
1733,500,2020-07-28,Transfer,123675.29,INR,Utilities,Transfer - Utilities,Internet Banking,Reversed,TXN00001733971
1734,323,2020-12-05,IMPS,908.23,INR,Investment,IMPS - Investment,ATM,Completed,TXN00001734230
1735,250,2022-12-15,IMPS,958814.18,INR,Shopping,IMPS - Shopping,Branch,Completed,TXN00001735434
1736,72,2022-08-28,NEFT,167102.35,INR,Salary Credit,NEFT - Salary Credit,UPI,Completed,TXN00001736248
1737,82,2024-06-24,ATM Withdrawal,559.21,INR,FD Interest,ATM Withdrawal - FD Interest,Branch,Failed,TXN00001737340
1738,237,2020-06-06,ATM Withdrawal,51.1,INR,Utilities,ATM Withdrawal - Utilities,ATM,Completed,TXN00001738489
1739,324,2023-04-17,Debit,1070397.02,INR,Investment,Debit - Investment,Mobile App,Completed,TXN00001739125
1740,136,2022-07-19,Debit,20998.67,INR,Transfer,Debit - Transfer,POS Terminal,Completed,TXN00001740487
1741,490,2023-09-09,EMI Deduction,18430.02,INR,Travel,EMI Deduction - Travel,UPI,Completed,TXN00001741146
1742,113,2021-06-20,Debit,102.21,INR,Shopping,Debit - Shopping,UPI,Completed,TXN00001742450
1743,472,2020-06-24,Bill Payment,177927.13,INR,Travel,Bill Payment - Travel,UPI,Completed,TXN00001743614
1744,185,2022-04-28,Credit,1373555.42,INR,Salary Credit,Credit - Salary Credit,Internet Banking,Completed,TXN00001744937
1745,258,2022-07-28,IMPS,1249412.13,INR,Healthcare,IMPS - Healthcare,UPI,Completed,TXN00001745228
1746,485,2024-04-14,Transfer,1227727.32,INR,Entertainment,Transfer - Entertainment,UPI,Completed,TXN00001746319
1747,440,2022-07-10,ATM Withdrawal,621.44,INR,Shopping,ATM Withdrawal - Shopping,Branch,Completed,TXN00001747209
1748,363,2021-04-13,NEFT,1260566.45,INR,FD Interest,NEFT - FD Interest,UPI,Completed,TXN00001748953
1749,198,2020-02-04,Bill Payment,431.93,INR,Travel,Bill Payment - Travel,POS Terminal,Completed,TXN00001749506
1750,124,2020-06-28,Credit,631973.46,INR,Dining,Credit - Dining,Internet Banking,Completed,TXN00001750331
1751,203,2020-03-17,NEFT,1435758.2,INR,Investment,NEFT - Investment,RTGS,Completed,TXN00001751997
1752,288,2022-02-14,EMI Deduction,523.12,INR,Transfer,EMI Deduction - Transfer,Branch,Completed,TXN00001752209
1753,13,2020-04-19,RTGS,19083.09,INR,ATM,RTGS - ATM,RTGS,Completed,TXN00001753417
1754,305,2021-02-08,Bill Payment,989.34,INR,Transfer,Bill Payment - Transfer,RTGS,Completed,TXN00001754820
1755,389,2022-05-16,Credit,186333.96,INR,Groceries,Credit - Groceries,Internet Banking,Reversed,TXN00001755929
1756,183,2021-11-15,EMI Deduction,65826.13,INR,Education,EMI Deduction - Education,NEFT,Pending,TXN00001756450
1757,192,2020-11-27,Bill Payment,12520.6,INR,Salary Credit,Bill Payment - Salary Credit,POS Terminal,Completed,TXN00001757101
1758,449,2024-03-30,Credit,700144.86,INR,Shopping,Credit - Shopping,POS Terminal,Completed,TXN00001758495
1759,368,2020-08-16,EMI Deduction,43158.89,INR,Entertainment,EMI Deduction - Entertainment,NEFT,Completed,TXN00001759258
1760,140,2022-11-03,RTGS,59313.13,INR,FD Interest,RTGS - FD Interest,NEFT,Failed,TXN00001760777
1761,125,2024-09-07,EMI Deduction,866.23,INR,Travel,EMI Deduction - Travel,UPI,Completed,TXN00001761347
1762,141,2023-03-26,Bill Payment,133.0,INR,ATM,Bill Payment - ATM,NEFT,Completed,TXN00001762472
1763,287,2023-08-05,Debit,873.11,INR,Entertainment,Debit - Entertainment,NEFT,Completed,TXN00001763125
1764,202,2023-11-29,EMI Deduction,89923.65,INR,Insurance,EMI Deduction - Insurance,NEFT,Completed,TXN00001764706
1765,274,2023-11-22,EMI Deduction,140958.13,INR,Entertainment,EMI Deduction - Entertainment,POS Terminal,Completed,TXN00001765967
1766,448,2021-04-17,EMI Deduction,244.73,INR,FD Interest,EMI Deduction - FD Interest,NEFT,Completed,TXN00001766865
1767,299,2020-11-05,UPI,21009.19,INR,Utilities,UPI - Utilities,NEFT,Pending,TXN00001767107
1768,25,2023-09-27,Debit,957.88,INR,ATM,Debit - ATM,POS Terminal,Completed,TXN00001768525
1769,37,2024-09-28,EMI Deduction,200.41,INR,Entertainment,EMI Deduction - Entertainment,ATM,Reversed,TXN00001769975
1770,119,2020-01-03,Credit,139650.34,INR,Loan EMI,Credit - Loan EMI,NEFT,Completed,TXN00001770739
1771,27,2024-04-14,IMPS,410.43,INR,Transfer,IMPS - Transfer,UPI,Completed,TXN00001771641
1772,64,2022-10-08,RTGS,174812.84,INR,Loan EMI,RTGS - Loan EMI,NEFT,Completed,TXN00001772241
1773,65,2020-05-27,IMPS,1175848.77,INR,Insurance,IMPS - Insurance,UPI,Completed,TXN00001773493
1774,33,2023-07-30,Bill Payment,351279.01,INR,Transfer,Bill Payment - Transfer,Branch,Completed,TXN00001774293
1775,163,2025-02-12,EMI Deduction,21341.95,INR,Salary Credit,EMI Deduction - Salary Credit,ATM,Completed,TXN00001775691
1776,342,2020-05-18,EMI Deduction,5312.26,INR,FD Interest,EMI Deduction - FD Interest,NEFT,Completed,TXN00001776204
1777,90,2022-02-18,EMI Deduction,7240.62,INR,Healthcare,EMI Deduction - Healthcare,ATM,Completed,TXN00001777729
1778,213,2024-04-08,ATM Withdrawal,522806.34,INR,Shopping,ATM Withdrawal - Shopping,NEFT,Completed,TXN00001778993
1779,498,2024-12-15,Debit,315.71,INR,Dining,Debit - Dining,Mobile App,Completed,TXN00001779611
1780,246,2020-06-23,UPI,1102527.49,INR,Utilities,UPI - Utilities,ATM,Completed,TXN00001780643
1781,246,2025-03-17,EMI Deduction,42144.47,INR,Groceries,EMI Deduction - Groceries,NEFT,Pending,TXN00001781579
1782,87,2020-08-26,NEFT,24198.05,INR,Travel,NEFT - Travel,Branch,Completed,TXN00001782404
1783,38,2023-01-01,Credit,938106.08,INR,Travel,Credit - Travel,RTGS,Completed,TXN00001783838
1784,234,2025-02-20,EMI Deduction,110550.85,INR,Healthcare,EMI Deduction - Healthcare,Internet Banking,Completed,TXN00001784758
1785,418,2020-10-26,ATM Withdrawal,17371.87,INR,FD Interest,ATM Withdrawal - FD Interest,NEFT,Pending,TXN00001785566
1786,7,2021-03-23,IMPS,801921.36,INR,Education,IMPS - Education,Internet Banking,Completed,TXN00001786473
1787,486,2023-02-11,ATM Withdrawal,850.81,INR,FD Interest,ATM Withdrawal - FD Interest,POS Terminal,Completed,TXN00001787355
1788,17,2024-03-01,IMPS,24135.21,INR,FD Interest,IMPS - FD Interest,RTGS,Completed,TXN00001788958
1789,443,2020-12-16,Debit,17390.16,INR,Groceries,Debit - Groceries,RTGS,Completed,TXN00001789537
1790,181,2024-04-10,ATM Withdrawal,208558.55,INR,Insurance,ATM Withdrawal - Insurance,Mobile App,Completed,TXN00001790241
1791,279,2022-08-20,ATM Withdrawal,837073.75,INR,Transfer,ATM Withdrawal - Transfer,Branch,Completed,TXN00001791434
1792,34,2020-11-17,EMI Deduction,732.62,INR,FD Interest,EMI Deduction - FD Interest,POS Terminal,Failed,TXN00001792133
1793,263,2020-08-23,EMI Deduction,19445.24,INR,Shopping,EMI Deduction - Shopping,Branch,Completed,TXN00001793113
1794,108,2022-05-06,Credit,6774.81,INR,Entertainment,Credit - Entertainment,Mobile App,Completed,TXN00001794294
1795,343,2021-07-10,Transfer,7591.52,INR,Investment,Transfer - Investment,Internet Banking,Pending,TXN00001795885
1796,294,2020-10-16,IMPS,864.96,INR,Groceries,IMPS - Groceries,NEFT,Completed,TXN00001796903
1797,219,2023-06-07,NEFT,562.01,INR,Transfer,NEFT - Transfer,UPI,Completed,TXN00001797358
1798,33,2020-02-08,NEFT,106253.4,INR,Dining,NEFT - Dining,UPI,Completed,TXN00001798439
1799,283,2020-02-26,Debit,385511.66,INR,Utilities,Debit - Utilities,ATM,Completed,TXN00001799700
1800,67,2021-08-28,Debit,992791.36,INR,Dining,Debit - Dining,NEFT,Completed,TXN00001800836
